Code,Country,GDP,Region,Group Type,Income Level,Fatalities,Wounded,Latitude,Longitude,Casualties,Group Name
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,2.0,6.0,13.586484,44.024105,8.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,1.0,5.0,13.587248,44.03514,6.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,0.0,0.0,13.666937,43.683126,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,7.0,0.0,15.450212,45.019599,7.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,0.0,0.0,15.088631,45.878009,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,0.0,0.0,16.321999,42.814077,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,,,14.048611,43.984722,,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,0.0,0.0,15.575303,44.249431,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,,,15.325444,44.211895,,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,,,15.047028,43.714543,,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,0.0,4.0,13.586484,44.024105,4.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,0.0,4.0,13.586484,44.024105,4.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,0.0,3.0,13.586484,44.024105,3.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,3.0,24.0,13.586484,44.024105,27.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,1.0,2.0,13.848999,44.809651,3.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,1.0,2.0,13.702664,44.733569,3.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,0.0,1.0,13.968086,44.683365,1.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,0.0,1.0,13.702664,44.733569,1.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,0.0,1.0,14.62802,43.712205,1.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,0.0,1.0,13.900345,44.750501,1.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,0.0,1.0,13.702664,44.733569,1.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,0.0,1.0,13.702664,44.733569,1.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,9.0,,14.583538,45.925421,,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,17.0,30.0,13.586484,44.024105,47.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,3.0,0.0,14.068985,45.420893,3.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,6.0,0.0,13.586484,44.024105,6.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,0.0,0.0,13.586484,44.024105,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,2.0,6.0,13.629895,43.964956,8.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,1.0,6.0,13.586484,44.024105,7.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,25.0,0.0,13.586484,44.024105,25.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,4.0,,13.586484,44.024105,,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,0.0,0.0,13.577645,44.02885,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,0.0,0.0,13.586484,44.024105,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,0.0,0.0,13.529407,43.949863,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,5.0,0.0,13.586484,44.024105,5.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,0.0,0.0,13.586484,44.024105,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,0.0,0.0,13.586484,44.024105,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,0.0,0.0,13.586484,44.024105,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,0.0,0.0,13.586484,44.024105,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,,,15.325444,44.211895,,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,2.0,,16.286969,44.638967,,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,3.0,0.0,13.586484,44.024105,3.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,0.0,0.0,13.681905,44.13692,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,0.0,0.0,13.586484,44.024105,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,0.0,6.0,13.586484,44.024105,6.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,0.0,6.0,13.586484,44.024105,6.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,0.0,5.0,13.586484,44.024105,5.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,,,13.900345,44.750501,,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,,,13.702664,44.733569,,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,1.0,6.0,13.703256,44.733454,7.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,1.0,0.0,16.102164,44.573309,1.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,0.0,0.0,13.532519,43.949921,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,0.0,0.0,13.151046,43.738775,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,0.0,0.0,16.165407,44.776897,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,,,14.550455,44.397706,,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,0.0,1.0,15.548315,45.128568,1.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,0.0,0.0,13.75319,44.723603,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,0.0,0.0,13.703256,44.733454,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,0.0,0.0,13.681905,44.13692,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,0.0,0.0,13.586484,44.024105,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,0.0,0.0,15.45639,45.324871,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,2.0,22.0,13.586484,44.024105,24.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,1.0,12.0,13.586484,44.024105,13.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,1.0,20.0,13.586484,44.024105,21.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,,,13.581665,44.018209,,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,0.0,1.0,13.360018,44.517225,1.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,20.0,10.0,13.206995,44.758297,30.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,0.0,0.0,16.165407,44.776897,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,1.0,0.0,16.165216,44.776911,1.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,0.0,0.0,14.166674,45.83098,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,7.0,18.0,14.074127,44.498986,25.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,5.0,5.0,13.586484,44.024105,10.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,0.0,0.0,13.586484,44.024105,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,0.0,0.0,13.586484,44.024105,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,0.0,0.0,13.586484,44.024105,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,0.0,0.0,13.586484,44.024105,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,21.0,,16.288709,44.643532,,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,9.0,,13.586484,44.024105,,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,15.0,,15.772919,44.487827,,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,0.0,0.0,15.460342,45.323692,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,,,13.586484,44.024105,,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,0.0,0.0,16.165407,44.776897,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,2.0,14.0,13.586484,44.024105,16.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,,,16.165407,44.776897,,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,,,13.586484,44.024105,,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,0.0,6.0,13.586484,44.024105,6.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,3.0,18.0,13.762068,44.140318,21.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,7.0,0.0,15.45639,45.324871,7.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,0.0,9.0,15.45639,45.324871,9.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,0.0,8.0,15.45639,45.324871,8.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,,,14.012799,45.566212,,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,26.0,16.0,13.586484,44.024105,42.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,31.0,,16.403668,43.063195,,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,20.0,0.0,16.183462,44.626509,20.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,0.0,0.0,16.230624,44.584914,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,30.0,0.0,16.405528,43.065087,30.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,6.0,6.0,13.586484,44.024105,12.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,1.0,0.0,16.183462,44.626509,1.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,0.0,0.0,13.586484,44.024105,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,,,16.091019,44.686594,,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,1.0,0.0,15.325444,44.211895,1.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,,,16.570647,45.804677,,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,0.0,0.0,15.325444,44.211895,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,15.0,24.0,16.165216,44.776911,39.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,0.0,0.0,16.182744,44.626633,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,4.0,15.0,15.235331,44.334139,19.0,Muslim extremists
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,,,13.577589,44.017799,,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,0.0,0.0,13.586484,44.024105,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,0.0,0.0,13.586484,44.024105,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,0.0,0.0,13.586484,44.024105,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,1.0,,14.563123,44.899097,,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,42.0,,15.189627,46.001341,,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,4.0,0.0,14.111254,45.464143,4.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,,,13.290569,44.260556,,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,1.0,2.0,13.458413,44.015895,3.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,,,14.137917,44.246682,,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,0.0,0.0,13.586484,44.024105,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,0.0,0.0,13.586484,44.024105,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,0.0,0.0,13.967445,44.680862,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,0.0,0.0,13.892436,44.773902,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,,,16.748925,45.406282,,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,,,16.744716,45.407159,,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,0.0,0.0,16.182724,44.626431,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,,,13.702664,44.733569,,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,0.0,0.0,13.292538,44.260632,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,2.0,0.0,13.095692,44.193351,2.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,0.0,0.0,13.36554,44.050881,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,0.0,0.0,13.057752,44.883248,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,0.0,0.0,13.216319,44.19424,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,0.0,0.0,13.066567,44.876295,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,0.0,0.0,13.697175,45.067895,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,0.0,0.0,13.221979,44.184566,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,0.0,10.0,16.165407,44.776897,10.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,0.0,0.0,13.098076,44.191963,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,0.0,0.0,13.573654,44.020208,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,0.0,0.0,15.538618,45.432851,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,0.0,0.0,13.586484,44.024105,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,0.0,0.0,13.586484,44.024105,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,2.0,0.0,14.550455,44.397706,2.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,,,16.402104,43.055949,,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,1.0,5.0,13.586484,44.024105,6.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,1.0,5.0,13.586484,44.024105,6.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,20.0,,15.45639,45.324871,,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,2.0,1.0,14.327928,44.90665,3.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,6.0,14.0,16.321999,42.814077,20.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,5.0,14.0,16.321999,42.814077,19.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,1.0,0.0,13.577589,44.017799,1.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,1.0,6.0,13.586484,44.024105,7.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,0.0,0.0,15.45639,45.324871,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,,,15.325444,44.211895,,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,0.0,0.0,13.961441,44.688798,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,0.0,0.0,13.96341,44.68008,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,0.0,0.0,13.963824,44.686086,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,,,16.321999,42.814077,,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,,,15.325444,44.211895,,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,0.0,1.0,13.918466,44.714146,1.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,0.0,1.0,13.905828,44.703888,1.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,0.0,0.0,16.907929,43.262029,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,1.0,0.0,13.147297,44.100035,1.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,0.0,0.0,14.797618,45.718941,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,0.0,0.0,15.45639,45.324871,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,1.0,2.0,13.586484,44.024105,3.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,1.0,3.0,13.900345,44.750501,4.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,5.0,0.0,13.233611,44.119444,5.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,40.0,,13.529407,43.949863,,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,8.0,0.0,13.810833,43.698056,8.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,0.0,0.0,13.577589,44.017799,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,0.0,0.0,15.325444,44.211895,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,1.0,1.0,13.369068,44.490955,2.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,0.0,0.0,15.325444,44.211895,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,,,15.325444,44.211895,,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,,,14.729444,43.906111,,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,,,14.550455,44.397706,,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,,,15.412778,44.151389,,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,0.0,,12.765967,43.5174,,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,1.0,3.0,13.586484,44.024105,4.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,,,14.048093,44.681253,,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,0.0,0.0,15.45639,45.324871,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,10.0,17.0,13.586484,44.024105,27.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,4.0,0.0,13.915208,44.68722,4.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,0.0,0.0,13.586484,44.024105,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,0.0,0.0,13.586484,44.024105,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,0.0,0.0,13.586484,44.024105,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,,,13.405371,44.196752,,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,8.0,0.0,13.932651,44.648654,8.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,0.0,0.0,15.45639,45.324871,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,0.0,0.0,12.828062,43.689082,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,0.0,0.0,13.932954,44.695814,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,0.0,0.0,13.932954,44.695814,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,0.0,0.0,13.932954,44.695814,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,0.0,0.0,,,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,0.0,0.0,15.45639,45.324871,0.0,Houthi extremists (Ansar Allah)
YEM,Yemen,1138.68299471073,Middle East & North Africa,religious,Low Income,0.0,0.0,,,0.0,Houthi extremists (Ansar Allah)
